90,吉林刨幺_500元5800000两银子,1,1,4
91,吉林刨幺_1000元11700000两银子,1,1,4
92,挖坑_2元12000两银子,1,1,4
93,挖坑_6元45000两银子,1,1,4
94,挖坑_10元90000两银子,1,1,4
95,挖坑_20元220000两银子,1,1,4
96,挖坑_50元555000两银子,1,1,4
97,挖坑_100元1150000两银子,1,1,4
98,挖坑_300元3450000两银子,1,1,4
99,挖坑_500元5800000两银子,1,1,4
100,挖坑_1000元11700000两银子,1,1,4
101,邹平够级_12元210积分,1,2,4
102,邹平够级_18元330积分,1,2,4
103,邹平够级_30元540积分,1,2,4
104,常州四副牌升级(新)_6元120积分,1,2,4
105,常州四副牌升级(新)_10元200积分,1,2,4
106,常州四副牌升级(新)_20元400积分,1,2,4
107,常州四副牌升级(新)_100元2200积分,1,2,4
108,常州四副牌升级(新)_2元到达20积分,1,2,4
109,常州四副牌升级(新)_6元到达120积分,1,2,4
110,常州四副牌升级(新)_10元到达200积分,1,2,4
111,常州四副牌升级(新)_20元到达400积分,1,2,4
112,德州扑克_2元12000两银子,1,1,4
113,德州扑克_6元45000两银子,1,1,4
114,德州扑克_10元90000两银子,1,1,4
115,德州扑克_20元220000两银子,1,1,4
116,德州扑克_50元555000两银子,1,1,4
117,德州扑克_100元1150000两银子,1,1,4
118,德州扑克_300元3450000两银子,1,1,4
119,德州扑克_500元5800000两银子,1,1,4
120,德州扑克_1000元11700000两银子,1,1,4
121,常州四副牌升级(新)_50元到达1000积分,1,2,4
122,升级_2元负分清零,1,2,4
123,美食喵喵喵_6元60个钻石,1,2,4
124,美食喵喵喵_15元160个钻石,1,2,4
125,美食喵喵喵_25元270个钻石,1,2,4
126,安吉红五(三人三副)_1元负分清零,1,2,4
127,温岭对家统(新)_1元到达10积分,1,2,4
128,温岭对家统(新)_6元到达80积分,1,2,4
129,美食喵喵喵_4元40个钻石,1,2,4
130,美食喵喵喵_8元80个钻石,1,2,4
131,美食喵喵喵_10元100个钻石,1,2,4
132,美食喵喵喵_3元30个钻石,1,2,4
133,美食喵喵喵_6元60个钻石,1,2,4
134,美食喵喵喵_3元30个钻石,1,2,4
135,美食喵喵喵_8元80个钻石,1,2,4
136,美食喵喵喵_6元60个钻石,1,2,4
137,美食喵喵喵_1元10个钻石,1,2,4
138,美食喵喵喵_10元100个钻石,1,2,4
139,美食喵喵喵_6元120个钻石,1,2,4
140,美食喵喵喵_15元310个钻石,1,2,4
141,美食喵喵喵_25元520个钻石,1,2,4
143,跑跑斗地主_2元20个钻石,1,2,4
144,跑跑斗地主_6元60个钻石,1,2,4
145,跑跑斗地主_18元200个钻石,1,2,4
146,跑跑斗地主_30元360个钻石,1,2,4
147,跑跑斗地主_60元700个钻石,1,2,4
148,跑跑斗地主_5元5个钻石,1,2,4
149,跑跑斗地主_10元10个钻石,1,2,4
150,跑跑斗地主_20元20个钻石,1,2,4
151,红十_2元负分清零,1,2,4
152,美女找茬_2元500个钻石,1,2,4
153,美女找茬_6元1650个钻石,1,2,4
154,美女找茬_10元3500个钻石,1,2,4
155,美女找茬_30元13500个钻石,1,2,4
156,美女找茬_2元1000个钻石,1,2,4
157,美女找茬_6元3300个钻石,1,2,4
158,美女找茬_10元7000个钻石,1,2,4
159,美女找茬_30元27000个钻石,1,2,4
160,同城游消灭星星_30元2344个钻石,1,2,4
161,同城游消灭星星_2元59个钻石,1,2,4
162,同城游消灭星星_6元229个钻石,1,2,4
163,同城游消灭星星_10元444个钻石,1,2,4
164,同城游消灭星星_20元1344个钻石,1,2,4
165,同城游消灭星星_30元4688个钻石,1,2,4
166,同城游消灭星星_2元108个钻石,1,2,4
167,同城游消灭星星_6元458个钻石,1,2,4
168,同城游消灭星星_10元888个钻石,1,2,4
169,同城游消灭星星_20元2688个钻石,1,2,4
170,常州四副牌升级(新)_100元到达2200积分,1,2,4
171,关牌(新)_2元12000两银子,1,1,4
172,关牌(新)_6元45000两银子,1,1,4
173,关牌(新)_10元90000两银子,1,1,4
174,关牌(新)_20元220000两银子,1,1,4
175,关牌(新)_50元555000两银子,1,1,4
176,关牌(新)_100元1150000两银子,1,1,4
177,关牌(新)_300元3450000两银子,1,1,4
178,关牌(新)_500元5800000两银子,1,1,4
179,关牌(新)_1000元11700000两银子,1,1,4
180,打滚子(新)_1元到达10积分,1,2,4
184,宜兴炒地皮_12元到达240积分,1,2,4
185,宜兴炒地皮_18元到达450积分,1,2,4
186,宜兴炒地皮_30元到达750积分,1,2,4
187,宜兴炒地皮_108元到达3240积分,1,2,4
188,吉林刨幺_6元45000两银子,1,1,4
189,吉林刨幺_12元108000两银子,1,1,4
190,吉林刨幺_18元198000两银子,1,1,4
191,吉林刨幺_50元555000两银子,1,1,4
192,吉林刨幺_98元1127000两银子,1,1,4
193,吉林刨幺_298元3427000两银子,1,1,4
194,跑胡子_2元12000两银子,1,1,4
195,跑胡子_6元45000两银子,1,1,4
196,跑胡子_10元90000两银子,1,1,4
197,跑胡子_20元220000两银子,1,1,4
198,跑胡子_50元555000两银子,1,1,4
199,跑胡子_100元1150000两银子,1,1,4
200,跑胡子_300元3450000两银子,1,1,4
201,跑胡子_500元5800000两银子,1,1,4
202,跑胡子_1000元11700000两银子,1,1,4
203,苏州麻将(新)_2元12000两银子,1,1,4
204,苏州麻将(新)_6元45000两银子,1,1,4
205,苏州麻将(新)_10元90000两银子,1,1,4
206,苏州麻将(新)_20元220000两银子,1,1,4
207,苏州麻将(新)_50元555000两银子,1,1,4
208,苏州麻将(新)_100元1150000两银子,1,1,4
209,苏州麻将(新)_300元3450000两银子,1,1,4
210,苏州麻将(新)_500元5800000两银子,1,1,4
211,苏州麻将(新)_1000元11700000两银子,1,1,4
212,赢三张_2元12000两银子,1,1,4
213,赢三张_6元45000两银子,1,1,4
214,赢三张_10元90000两银子,1,1,4
215,赢三张_20元220000两银子,1,1,4
216,赢三张_50元555000两银子,1,1,4
217,赢三张_100元1150000两银子,1,1,4
218,赢三张_300元3450000两银子,1,1,4
219,赢三张_500元5800000两银子,1,1,4
220,赢三张_1000元11700000两银子,1,1,4
221,贵港升级(新)_2元负分清零,1,2,4
231,常州四副牌升级(新)_12元到达240积分,1,2,4
232,常州四副牌升级(新)_18元到达450积分,1,2,4
233,常州四副牌升级(新)_30元到达750积分,1,2,4
234,常州四副牌升级(新)_50元到达1250积分,1,2,4
235,常州四副牌升级(新)_108元到达3240积分,1,2,4
236,逮狗腿_18元到达1200积分,1,2,4
237,双扣(新)_50元到达3000积分,1,2,4
238,双扣(新)_100元到达6000积分,1,2,4
239,邹平够级_1元负分清零,1,2,4
240,温岭麻将(新)_2元12000两银子,1,1,4
241,温岭麻将(新)_6元45000两银子,1,1,4
242,温岭麻将(新)_10元90000两银子,1,1,4
243,温岭麻将(新)_20元220000两银子,1,1,4
244,温岭麻将(新)_50元555000两银子,1,1,4
245,温岭麻将(新)_100元1150000两银子,1,1,4
246,温岭麻将(新)_300元3450000两银子,1,1,4
247,温岭麻将(新)_500元5800000两银子,1,1,4
248,温岭麻将(新)_1000元11700000两银子,1,1,4
249,潍坊保皇(新)_1元60个钻石,1,2,4
250,潍坊保皇(新)_3元225个钻石,1,2,4
251,潍坊保皇(新)_6元450个钻石,1,2,4
252,潍坊保皇(新)_30元3300个钻石,1,2,4
253,潍坊保皇(新)_98元10878个钻石,1,2,4
254,潍坊保皇(新)_198元22770个钻石,1,2,4
255,逮狗腿_2元负分清零,1,2,4
256,逮狗腿_6元到达120积分,1,2,4
257,逮狗腿_20元到达1200积分,1,2,4
258,苏州麻将(新)_12元108000两银子,1,1,4
259,苏州麻将(新)_18元198000两银子,1,1,4
260,苏州麻将(新)_30元330000两银子,1,1,4
261,苏州麻将(新)_108元1242000两银子,1,1,4
262,苏州麻将(新)_298元3427000两银子,1,1,4
263,苏州麻将(新)_488元5660800两银子,1,1,4
264,挖坑_12元108000两银子,1,1,4
265,挖坑_18元198000两银子,1,1,4
266,挖坑_98元1127000两银子,1,1,4
267,挖坑_298元3427000两银子,1,1,4
268,平阳两副头_2元负分清零,1,2,4
269,斗牌_30元30个钻石,1,2,4
270,斗牌_90元90个钻石,1,2,4
271,血战到底_2元12000两银子,1,1,4
272,血战到底_6元45000两银子,1,1,4
273,血战到底_10元90000两银子,1,1,4
274,血战到底_20元220000两银子,1,1,4
275,血战到底_50元555000两银子,1,1,4
276,血战到底_100元1150000两银子,1,1,4
277,血战到底_300元3450000两银子,1,1,4
278,血战到底_500元5800000两银子,1,1,4
279,血战到底_1000元11700000两银子,1,1,4
280,枣庄够级_1元负分清零,1,2,4
281,枣庄够级_6元到达100积分,1,2,4
282,枣庄够级_60元到达1500积分,1,2,4
283,战机1942_6元60个钻石,1,2,4
284,战机1942_10元105个钻石,1,2,4
285,战机1942_20元210个钻石,1,2,4
286,战机1942_36元400个钻石,1,2,4
287,战机1942_68元760个钻石,1,2,4
288,战机1942_6元120个钻石,1,2,4
289,战机1942_10元210个钻石,1,2,4
290,战机1942_20元420个钻石,1,2,4
291,战机1942_36元800个钻石,1,2,4
292,战机1942_68元1520个钻石,1,2,4
293,战机1942_10元100个钻石,1,2,4
294,战机1942_25元250个钻石,1,2,4
295,战机1942_40元400个钻石,1,2,4
296,泡泡龙西游_6元60个钻石,1,2,4
297,泡泡龙西游_10元105个钻石,1,2,4
298,泡泡龙西游_20元220个钻石,1,2,4
299,泡泡龙西游_30元345个钻石,1,2,4
300,泡泡龙西游_68元796个钻石,1,2,4
301,泡泡龙西游_168元2100个钻石,1,2,4
302,泡泡龙西游_688元9150个钻石,1,2,4
303,跑胡子_12元108000两银子,1,1,4
304,跑胡子_18元198000两银子,1,1,4
305,跑胡子_30元330000两银子,1,1,4
306,跑胡子_108元1242000两银子,1,1,4
307,跑胡子_298元3427000两银子,1,1,4
308,跑胡子_488元5660800两银子,1,1,4
309,四冲_6元45000两银子,1,1,4
310,四冲_12元108000两银子,1,1,4
311,四冲_18元198000两银子,1,1,4
312,四冲_50元555000两银子,1,1,4
313,四冲_98元1127000两银子,1,1,4
314,四冲_298元3427000两银子,1,1,4
315,天天斗恶龙_0元50个钻石,1,2,4
316,天天斗恶龙_0元100个钻石,1,2,4
317,天天斗恶龙_8元300个钻石,1,2,4
318,天天斗恶龙_0元10个钻石,1,2,4
319,天天斗恶龙_0元60个钻石,1,2,4
320,天天斗恶龙_0元280个钻石,1,2,4
321,天天斗恶龙_0元630个钻石,1,2,4
322,天天斗恶龙_0元1100个钻石,1,2,4
323,天天斗恶龙_0元1450个钻石,1,2,4
324,天天斗恶龙_0元1960个钻石,1,2,4
325,天天斗恶龙_0元3380个钻石,1,2,4
326,斗地主_6元45000两银子,1,1,4
327,斗地主_12元108000两银子,1,1,4
328,斗地主_18元198000两银子,1,1,4
329,斗地主_50元555000两银子,1,1,4
330,斗地主_98元1127000两银子,1,1,4
331,斗地主_298元3427000两银子,1,1,4
332,斗地主_488元5660800两银子,1,1,4
333,红十_1元负分清零,1,2,4
334,打大A(新)_2元12000两银子,1,1,4
335,打大A(新)_6元45000两银子,1,1,4
336,打大A(新)_10元90000两银子,1,1,4
337,打大A(新)_20元220000两银子,1,1,4
338,打大A(新)_50元555000两银子,1,1,4
339,打大A(新)_100元1150000两银子,1,1,4
340,打大A(新)_300元3450000两银子,1,1,4
341,打大A(新)_500元5800000两银子,1,1,4
342,打大A(新)_1000元11700000两银子,1,1,4
343,打弹子_2元到达25积分,1,2,4
344,打弹子_6元到达100积分,1,2,4
345,打弹子_20元到达400积分,1,2,4
346,弋阳窝龙_2元12000两银子,1,1,4
347,弋阳窝龙_6元45000两银子,1,1,4
348,弋阳窝龙_10元90000两银子,1,1,4
349,弋阳窝龙_20元220000两银子,1,1,4
350,弋阳窝龙_50元555000两银子,1,1,4
351,弋阳窝龙_100元1150000两银子,1,1,4
352,弋阳窝龙_300元3450000两银子,1,1,4
353,弋阳窝龙_500元5800000两银子,1,1,4
354,血战到底_6元45000两银子,1,1,4
355,血战到底_12元108000两银子,1,1,4
356,血战到底_18元198000两银子,1,1,4
357,血战到底_50元555000两银子,1,1,4
358,血战到底_98元1127000两银子,1,1,4
359,血战到底_298元3427000两银子,1,1,4
360,血战到底_488元5660800两银子,1,1,4
361,潍坊保皇(新)_2元120个钻石,1,2,4
362,潍坊保皇(新)_10元900个钻石,1,2,4
363,潍坊保皇(新)_98元11270个钻石,1,2,4
364,长沙麻将_6元45000两银子,1,1,4
365,长沙麻将_12元108000两银子,1,1,4
366,长沙麻将_18元198000两银子,1,1,4
367,长沙麻将_30元330000两银子,1,1,4
368,长沙麻将_50元555000两银子,1,1,4
369,长沙麻将_108元1242000两银子,1,1,4
370,长沙麻将_158元1817000两银子,1,1,4
371,长沙麻将_198元2277000两银子,1,1,4
372,长沙麻将_268元3082000两银子,1,1,4
373,吃货爱塔防_6元66个钻石,1,2,4
374,吃货爱塔防_18元198个钻石,1,2,4
375,吃货爱塔防_54元594个钻石,1,2,4
376,吃货爱塔防_108元1188个钻石,1,2,4
377,吃货爱塔防_249元2739个钻石,1,2,4
378,吃货爱塔防_499元5489个钻石,1,2,4
379,吃货爱塔防_1元10个钻石,1,2,4
380,吃货爱塔防_2元20个钻石,1,2,4
381,吃货爱塔防_3元30个钻石,1,2,4
382,吃货爱塔防_4元40个钻石,1,2,4
383,吃货爱塔防_5元50个钻石,1,2,4
384,吃货爱塔防_9元90个钻石,1,2,4
385,长沙麻将_6元45000两银子,1,1,4
386,长沙麻将_12元108000两银子,1,1,4
387,长沙麻将_18元198000两银子,1,1,4
388,长沙麻将_30元330000两银子,1,1,4
389,长沙麻将_50元555000两银子,1,1,4
390,长沙麻将_108元1242000两银子,1,1,4
391,长沙麻将_158元1817000两银子,1,1,4
392,长沙麻将_198元2277000两银子,1,1,4
393,长沙麻将_268元3082000两银子,1,1,4
394,赢三张_6元45000两银子,1,1,4
395,赢三张_12元108000两银子,1,1,4
396,赢三张_18元198000两银子,1,1,4
397,赢三张_30元330000两银子,1,1,4
398,赢三张_50元555000两银子,1,1,4
399,赢三张_98元1127000两银子,1,1,4
400,赢三张_108元1242000两银子,1,1,4
401,赢三张_158元1817000两银子,1,1,4
402,赢三张_198元2277000两银子,1,1,4
403,攉龙_1元负分清零,1,2,4
404,攉龙_6元到达100积分,1,2,4
405,三扣_1元到达10积分,1,2,4
406,三扣_6元到达108积分,1,2,4
407,三扣_18元到达388积分,1,2,4
408,同城游消灭星星_6元229个钻石,1,2,4
409,逮狗腿_6元到达120积分,1,2,4
410,逮狗腿_18元到达1200积分,1,2,4
411,逮狗腿_3元负分清零,1,2,4
412,红十_6元到达108积分,1,2,4
413,景德镇麻将(新)_2元12000两银子,1,1,4
414,景德镇麻将(新)_6元45000两银子,1,1,4
415,景德镇麻将(新)_10元90000两银子,1,1,4
416,景德镇麻将(新)_20元220000两银子,1,1,4
417,景德镇麻将(新)_50元555000两银子,1,1,4
418,景德镇麻将(新)_100元1150000两银子,1,1,4
419,景德镇麻将(新)_300元3450000两银子,1,1,4
420,景德镇麻将(新)_500元5800000两银子,1,1,4
421,千分(新)_2元12000两银子,1,1,4
422,千分(新)_6元45000两银子,1,1,4
423,千分(新)_10元90000两银子,1,1,4
424,千分(新)_20元220000两银子,1,1,4
425,千分(新)_50元555000两银子,1,1,4
426,千分(新)_100元1150000两银子,1,1,4
427,千分(新)_300元3450000两银子,1,1,4
428,千分(新)_500元5800000两银子,1,1,4
429,泡泡龙西游_12元126个钻石,1,2,4
430,泡泡龙西游_18元198个钻石,1,2,4
431,泡泡龙西游_50元585个钻石,1,2,4
432,泡泡龙西游_158元1975个钻石,1,2,4
433,泡泡龙西游_298元3963个钻石,1,2,4
434,鄂州五十K_2元负分清零,1,2,4
435,鄂州五十K_6元到达60积分,1,2,4
436,鄂州五十K_5元30积分,1,2,4
437,鄂州五十K_50元330积分,1,2,4
438,滚筒三副牌(新)_2元负分清零,1,2,4
439,滚筒三副牌(新)_6元30积分,1,2,4
440,锦州510K_2元负分清零,1,2,4
441,锦州510K_6元100积分,1,2,4
442,锦州510K_10元到达60积分,1,2,4
443,战机1942_6元60个钻石,1,2,4
444,战机1942_12元126个钻石,1,2,4
445,战机1942_18元188个钻石,1,2,4
446,战机1942_30元330个钻石,1,2,4
447,战机1942_68元760个钻石,1,2,4
448,战机1942_6元120个钻石,1,2,4
449,战机1942_12元252个钻石,1,2,4
450,战机1942_18元376个钻石,1,2,4
451,战机1942_30元660个钻石,1,2,4
452,战机1942_68元1520个钻石,1,2,4
453,战机1942_6元60个钻石,1,2,4
454,战机1942_25元250个钻石,1,2,4
455,战机1942_40元400个钻石,1,2,4
472,打大A(新)_6元负分清零,1,2,4
473,美女找茬_3元750个钻石,1,2,4
474,美女找茬_6元1650个钻石,1,2,4
475,美女找茬_12元4200个钻石,1,2,4
476,美女捕鱼_2元12000两银子,1,1,4
477,美女捕鱼_6元45000两银子,1,1,4
478,美女捕鱼_10元90000两银子,1,1,4
479,美女捕鱼_20元220000两银子,1,1,4
480,美女捕鱼_50元555000两银子,1,1,4
481,美女捕鱼_100元1150000两银子,1,1,4
482,美女捕鱼_300元3450000两银子,1,1,4
483,美女捕鱼_500元5800000两银子,1,1,4
484,美女捕鱼_1000元11700000两银子,1,1,4
485,美女捕鱼_6元60个钻石,1,2,4
486,天天斗恶龙_0元10个钻石,1,2,4
487,天天斗恶龙_0元60个钻石,1,2,4
488,天天斗恶龙_0元280个钻石,1,2,4
489,天天斗恶龙_0元630个钻石,1,2,4
490,天天斗恶龙_0元50个钻石,1,2,4
491,天天斗恶龙_0元100个钻石,1,2,4
492,天天斗恶龙_0元300个钻石,1,2,4
493,天天斗恶龙_0元1100个钻石,1,2,4
494,天天斗恶龙_0元1450个钻石,1,2,4
495,天天斗恶龙_0元1960个钻石,1,2,4
496,天天斗恶龙_0元3380个钻石,1,2,4
497,温岭六家统_1元负分清零,1,2,4
498,温岭六家统_6元到达60积分,1,2,4
499,掰哑巴力_2元负分清零,1,2,4
500,掰哑巴力_6元50积分,1,2,4
501,打大A(新)_6元45000两银子,1,1,4
502,打大A(新)_12元108000两银子,1,1,4
503,打大A(新)_18元198000两银子,1,1,4
504,打大A(新)_30元330000两银子,1,1,4
505,打大A(新)_50元555000两银子,1,1,4
506,打大A(新)_108元1242000两银子,1,1,4
507,打大A(新)_158元1817000两银子,1,1,4
508,打大A(新)_198元2277000两银子,1,1,4
509,打大A(新)_268元3082000两银子,1,1,4
510,同城游消灭星星_12元488个钻石,1,2,4
511,同城游消灭星星_18元800个钻石,1,2,4
512,同城游消灭星星_1元30个钻石,1,2,4
513,同城游消灭星星_6元458个钻石,1,2,4
514,同城游消灭星星_12元976个钻石,1,2,4
515,同城游消灭星星_18元1600个钻石,1,2,4
516,同城游消灭星星_1元60个钻石,1,2,4
517,同城游飞行棋_50元570个钻石,1,2,4
518,同城游飞行棋_108元1280个钻石,1,2,4
519,同城游飞行棋_198元2480个钻石,1,2,4
521,美女找茬_1元250个钻石,1,2,4
522,美女找茬_6元3300个钻石,1,2,4
523,美女找茬_12元8400个钻石,1,2,4
524,美女找茬_1元500个钻石,1,2,4
525,升级_1元负分清零,1,2,4
526,马队_2元负分清零,1,2,4
527,马队_5元30积分,1,2,4
528,马队_6元到达60积分,1,2,4
529,战机1942_50元560个钻石,1,2,4
530,战机1942_50元1120个钻石,1,2,4
531,战机1942_50元500个钻石,1,2,4
532,关牌(新)_6元60000两银子,1,1,4
533,关牌(新)_12元120000两银子,1,1,4
534,关牌(新)_50元560000两银子,1,1,4
535,关牌(新)_18元180000两银子,1,1,4
536,宿松同心_2元负分清零,1,2,4
537,原子(新)_18元到达388积分,1,2,4
538,玉环打通(新)_1元负分清零,1,2,4
539,玉环打通(新)_6元到达80积分,1,2,4
540,手把一（四副牌）_2元到达10积分,1,2,4
541,手把一（四副牌）_6元到达200积分,1,2,4
542,手把一（四副牌）_10元200积分,1,2,4
543,比鸡_6元60000两银子,1,1,4
544,比鸡_12元120000两银子,1,1,4
545,比鸡_18元180000两银子,1,1,4
546,比鸡_50元560000两银子,1,1,4
547,南昌麻将(新)_6元60000两银子,1,1,4
548,南昌麻将(新)_12元120000两银子,1,1,4
549,南昌麻将(新)_18元180000两银子,1,1,4
550,南昌麻将(新)_50元560000两银子,1,1,4
551,南昌麻将(新)_2元12000两银子,1,1,4
552,南昌麻将(新)_6元45000两银子,1,1,4
553,南昌麻将(新)_10元90000两银子,1,1,4
554,南昌麻将(新)_20元220000两银子,1,1,4
555,南昌麻将(新)_50元555000两银子,1,1,4
556,南昌麻将(新)_100元1150000两银子,1,1,4
557,南昌麻将(新)_300元3450000两银子,1,1,4
558,古田三副牌_2元负分清零,1,2,4
559,古田三副牌_6元50积分,1,2,4
560,弋阳窝龙_6元45000两银子,1,1,4
561,枣庄够级_1元负分清零,1,2,4
562,枣庄够级_6元到达100积分,1,2,4
563,平阳两副头_1元负分清零,1,2,4
564,掼蛋_6元45000两银子,1,1,4
565,掼蛋_12元108000两银子,1,1,4
566,掼蛋_18元198000两银子,1,1,4
567,掼蛋_30元330000两银子,1,1,4
568,掼蛋_50元555000两银子,1,1,4
569,掼蛋_108元1242000两银子,1,1,4
570,掼蛋_158元1817000两银子,1,1,4
571,掼蛋_198元2277000两银子,1,1,4
572,掼蛋_268元3082000两银子,1,1,4
573,滚筒三副牌(新)_1元负分清零,1,2,4
574,滚筒三副牌(新)_6元30积分,1,2,4
575,新原子(划轮)_1元到达10积分,1,2,4
576,新原子(划轮)_6元到达100积分,1,2,4
577,新原子(划轮)_18元到达388积分,1,2,4
578,德清点子_1元到达10积分,1,2,4
579,德清点子_6元到达100积分,1,2,4
580,德清点子_18元到达388积分,1,2,4
581,打弹子_3元到达25积分,1,2,4
582,打弹子_8元到达100积分,1,2,4
583,打弹子_25元到达400积分,1,2,4
584,鄂州五十K_1元负分清零,1,2,4
585,鄂州五十K_6元到达60积分,1,2,4
586,鄂州五十K_6元30积分,1,2,4
587,鄂州五十K_50元330积分,1,2,4
588,锦州510K_1元负分清零,1,2,4
589,锦州510K_12元到达60积分,1,2,4
590,马队_1元负分清零,1,2,4
591,马队_6元30积分,1,2,4
592,马队_6元到达60积分,1,2,4
593,掰哑巴力_1元负分清零,1,2,4
594,掰哑巴力_6元50积分,1,2,4
595,丹东五狼腿_1元负分清零,1,2,4
596,丹东五狼腿_6元到达200积分,1,2,4
597,美女捕鱼_6元120个钻石,1,2,4
598,美女捕鱼_10元200个钻石,1,2,4
599,美女捕鱼_30元600个钻石,1,2,4
600,美女捕鱼_50元1000个钻石,1,2,4
601,美女捕鱼_108元2160个钻石,1,2,4
602,美女捕鱼_328元6560个钻石,1,2,4
603,美女捕鱼_648元12960个钻石,1,2,4
604,美女捕鱼_998元19960个钻石,1,2,4
605,美女捕鱼_28元560个钻石,1,2,4
606,美女捕鱼_14元280个钻石,1,2,4
607,双扣(新)_1元到达30积分,1,2,4
608,双扣(新)_12元到达660积分,1,2,4
609,双扣(新)_18元到达1080积分,1,2,4
610,双扣(新)_98元到达6000积分,1,2,4
611,宿松同心_1元负分清零,1,2,4
612,千分(新)_1元6000两银子,1,1,4
613,千分(新)_2元12000两银子,1,1,4
614,千分(新)_6元45000两银子,1,1,4
615,千分(新)_12元108000两银子,1,1,4
616,千分(新)_18元198000两银子,1,1,4
617,千分(新)_50元555000两银子,1,1,4
618,千分(新)_98元1127000两银子,1,1,4
619,千分(新)_488元5660800两银子,1,1,4
620,上饶麻将_2元12000两银子,1,1,4
621,上饶麻将_6元45000两银子,1,1,4
622,上饶麻将_10元90000两银子,1,1,4
623,上饶麻将_20元220000两银子,1,1,4
624,上饶麻将_50元555000两银子,1,1,4
625,上饶麻将_100元1150000两银子,1,1,4
